epoch,loss,aug
349,1.045363,AutoSMC + IQ-Mixup (Method 1)
350,1.059284,AutoSMC + IQ-Mixup (Method 1)
351,1.034581,AutoSMC + IQ-Mixup (Method 1)
352,1.024487,AutoSMC + IQ-Mixup (Method 1)
353,1.030096,AutoSMC + IQ-Mixup (Method 1)
354,1.049286,AutoSMC + IQ-Mixup (Method 1)
355,1.058726,AutoSMC + IQ-Mixup (Method 1)
356,1.063865,AutoSMC + IQ-Mixup (Method 1)
357,1.051128,AutoSMC + IQ-Mixup (Method 1)
358,1.040287,AutoSMC + IQ-Mixup (Method 1)
359,1.037051,AutoSMC + IQ-Mixup (Method 1)
360,1.045251,AutoSMC + IQ-Mixup (Method 1)
361,1.033328,AutoSMC + IQ-Mixup (Method 1)
362,1.045181,AutoSMC + IQ-Mixup (Method 1)
363,1.054799,AutoSMC + IQ-Mixup (Method 1)
364,1.063341,AutoSMC + IQ-Mixup (Method 1)
365,1.050731,AutoSMC + IQ-Mixup (Method 1)
366,1.030258,AutoSMC + IQ-Mixup (Method 1)
367,1.046834,AutoSMC + IQ-Mixup (Method 1)
368,1.057953,AutoSMC + IQ-Mixup (Method 1)
369,1.038231,AutoSMC + IQ-Mixup (Method 1)
370,1.042252,AutoSMC + IQ-Mixup (Method 1)
371,1.056634,AutoSMC + IQ-Mixup (Method 1)
372,1.034671,AutoSMC + IQ-Mixup (Method 1)
373,1.055758,AutoSMC + IQ-Mixup (Method 1)
374,1.049641,AutoSMC + IQ-Mixup (Method 1)
375,1.040182,AutoSMC + IQ-Mixup (Method 1)
376,1.035099,AutoSMC + IQ-Mixup (Method 1)
377,1.054180,AutoSMC + IQ-Mixup (Method 1)
378,1.064224,AutoSMC + IQ-Mixup (Method 1)
379,1.024609,AutoSMC + IQ-Mixup (Method 1)
380,1.069705,AutoSMC + IQ-Mixup (Method 1)
381,1.060238,AutoSMC + IQ-Mixup (Method 1)
382,1.038078,AutoSMC + IQ-Mixup (Method 1)
