epoch,loss,aug
284,0.027257,AutoSMC + IQ-Mixup (Method 1) [Fixed]
285,0.032182,AutoSMC + IQ-Mixup (Method 1) [Fixed]
286,0.031335,AutoSMC + IQ-Mixup (Method 1) [Fixed]
287,0.029744,AutoSMC + IQ-Mixup (Method 1) [Fixed]
288,0.028178,AutoSMC + IQ-Mixup (Method 1) [Fixed]
289,0.034657,AutoSMC + IQ-Mixup (Method 1) [Fixed]
290,0.030751,AutoSMC + IQ-Mixup (Method 1) [Fixed]
291,0.031938,AutoSMC + IQ-Mixup (Method 1) [Fixed]
292,0.031793,AutoSMC + IQ-Mixup (Method 1) [Fixed]
293,0.028232,AutoSMC + IQ-Mixup (Method 1) [Fixed]
294,0.027197,AutoSMC + IQ-Mixup (Method 1) [Fixed]
295,0.032806,AutoSMC + IQ-Mixup (Method 1) [Fixed]
296,0.031099,AutoSMC + IQ-Mixup (Method 1) [Fixed]
297,0.031066,AutoSMC + IQ-Mixup (Method 1) [Fixed]
298,0.029955,AutoSMC + IQ-Mixup (Method 1) [Fixed]
299,0.029468,AutoSMC + IQ-Mixup (Method 1) [Fixed]
300,0.029565,AutoSMC + IQ-Mixup (Method 1) [Fixed]
301,0.077004,AutoSMC + IQ-Mixup (Method 1) [Fixed]
302,0.074745,AutoSMC + IQ-Mixup (Method 1) [Fixed]
303,0.081601,AutoSMC + IQ-Mixup (Method 1) [Fixed]
304,0.087582,AutoSMC + IQ-Mixup (Method 1) [Fixed]
305,0.078111,AutoSMC + IQ-Mixup (Method 1) [Fixed]
306,0.075777,AutoSMC + IQ-Mixup (Method 1) [Fixed]
307,0.077223,AutoSMC + IQ-Mixup (Method 1) [Fixed]
308,0.081261,AutoSMC + IQ-Mixup (Method 1) [Fixed]
309,0.066218,AutoSMC + IQ-Mixup (Method 1) [Fixed]
310,0.070336,AutoSMC + IQ-Mixup (Method 1) [Fixed]
311,0.067102,AutoSMC + IQ-Mixup (Method 1) [Fixed]
312,0.075455,AutoSMC + IQ-Mixup (Method 1) [Fixed]
313,0.065586,AutoSMC + IQ-Mixup (Method 1) [Fixed]
314,0.067960,AutoSMC + IQ-Mixup (Method 1) [Fixed]
315,0.067888,AutoSMC + IQ-Mixup (Method 1) [Fixed]
316,0.099168,AutoSMC + IQ-Mixup (Method 1) [Fixed]
317,0.073033,AutoSMC + IQ-Mixup (Method 1) [Fixed]
318,0.068168,AutoSMC + IQ-Mixup (Method 1) [Fixed]
319,0.067571,AutoSMC + IQ-Mixup (Method 1) [Fixed]
320,0.061961,AutoSMC + IQ-Mixup (Method 1) [Fixed]
321,0.060274,AutoSMC + IQ-Mixup (Method 1) [Fixed]
322,0.056401,AutoSMC + IQ-Mixup (Method 1) [Fixed]
323,0.063133,AutoSMC + IQ-Mixup (Method 1) [Fixed]
324,0.064244,AutoSMC + IQ-Mixup (Method 1) [Fixed]
325,0.056223,AutoSMC + IQ-Mixup (Method 1) [Fixed]
326,0.063766,AutoSMC + IQ-Mixup (Method 1) [Fixed]
327,0.062230,AutoSMC + IQ-Mixup (Method 1) [Fixed]
328,0.063180,AutoSMC + IQ-Mixup (Method 1) [Fixed]
329,0.061132,AutoSMC + IQ-Mixup (Method 1) [Fixed]
330,0.058678,AutoSMC + IQ-Mixup (Method 1) [Fixed]
331,0.068292,AutoSMC + IQ-Mixup (Method 1) [Fixed]
332,0.057054,AutoSMC + IQ-Mixup (Method 1) [Fixed]
333,0.049902,AutoSMC + IQ-Mixup (Method 1) [Fixed]
334,0.060726,AutoSMC + IQ-Mixup (Method 1) [Fixed]
335,0.061495,AutoSMC + IQ-Mixup (Method 1) [Fixed]
