epoch,loss,aug
270,1.340953,AutoSMC + All Methods (1+4+5 Combined)
271,1.368056,AutoSMC + All Methods (1+4+5 Combined)
272,1.330880,AutoSMC + All Methods (1+4+5 Combined)
273,1.368896,AutoSMC + All Methods (1+4+5 Combined)
274,1.367606,AutoSMC + All Methods (1+4+5 Combined)
275,1.375949,AutoSMC + All Methods (1+4+5 Combined)
276,1.350009,AutoSMC + All Methods (1+4+5 Combined)
277,1.344069,AutoSMC + All Methods (1+4+5 Combined)
278,1.361670,AutoSMC + All Methods (1+4+5 Combined)
279,1.349880,AutoSMC + All Methods (1+4+5 Combined)
280,1.373874,AutoSMC + All Methods (1+4+5 Combined)
281,1.363544,AutoSMC + All Methods (1+4+5 Combined)
282,1.388159,AutoSMC + All Methods (1+4+5 Combined)
283,1.349320,AutoSMC + All Methods (1+4+5 Combined)
284,1.336554,AutoSMC + All Methods (1+4+5 Combined)
285,1.375599,AutoSMC + All Methods (1+4+5 Combined)
286,1.370807,AutoSMC + All Methods (1+4+5 Combined)
287,1.335155,AutoSMC + All Methods (1+4+5 Combined)
288,1.382076,AutoSMC + All Methods (1+4+5 Combined)
289,1.345470,AutoSMC + All Methods (1+4+5 Combined)
290,1.360505,AutoSMC + All Methods (1+4+5 Combined)
291,1.381402,AutoSMC + All Methods (1+4+5 Combined)
292,1.349553,AutoSMC + All Methods (1+4+5 Combined)
293,1.348422,AutoSMC + All Methods (1+4+5 Combined)
294,1.368464,AutoSMC + All Methods (1+4+5 Combined)
295,1.327770,AutoSMC + All Methods (1+4+5 Combined)
296,1.372920,AutoSMC + All Methods (1+4+5 Combined)
297,1.397441,AutoSMC + All Methods (1+4+5 Combined)
298,1.373195,AutoSMC + All Methods (1+4+5 Combined)
299,1.356852,AutoSMC + All Methods (1+4+5 Combined)
300,1.358216,AutoSMC + All Methods (1+4+5 Combined)
301,1.432015,AutoSMC + All Methods (1+4+5 Combined)
302,1.392548,AutoSMC + All Methods (1+4+5 Combined)
303,1.336363,AutoSMC + All Methods (1+4+5 Combined)
304,1.325691,AutoSMC + All Methods (1+4+5 Combined)
305,1.369712,AutoSMC + All Methods (1+4+5 Combined)
306,1.375508,AutoSMC + All Methods (1+4+5 Combined)
307,1.416191,AutoSMC + All Methods (1+4+5 Combined)
308,1.366555,AutoSMC + All Methods (1+4+5 Combined)
309,1.353018,AutoSMC + All Methods (1+4+5 Combined)
310,1.346626,AutoSMC + All Methods (1+4+5 Combined)
311,1.369043,AutoSMC + All Methods (1+4+5 Combined)
312,1.374327,AutoSMC + All Methods (1+4+5 Combined)
313,1.366001,AutoSMC + All Methods (1+4+5 Combined)
314,1.351912,AutoSMC + All Methods (1+4+5 Combined)
315,1.339196,AutoSMC + All Methods (1+4+5 Combined)
316,1.319542,AutoSMC + All Methods (1+4+5 Combined)
317,1.361616,AutoSMC + All Methods (1+4+5 Combined)
318,1.358090,AutoSMC + All Methods (1+4+5 Combined)
319,1.352709,AutoSMC + All Methods (1+4+5 Combined)
320,1.325395,AutoSMC + All Methods (1+4+5 Combined)
321,1.344336,AutoSMC + All Methods (1+4+5 Combined)
322,1.388158,AutoSMC + All Methods (1+4+5 Combined)
323,1.373744,AutoSMC + All Methods (1+4+5 Combined)
324,1.333012,AutoSMC + All Methods (1+4+5 Combined)
325,1.395081,AutoSMC + All Methods (1+4+5 Combined)
326,1.349224,AutoSMC + All Methods (1+4+5 Combined)
327,1.352779,AutoSMC + All Methods (1+4+5 Combined)
328,1.303695,AutoSMC + All Methods (1+4+5 Combined)
329,1.370193,AutoSMC + All Methods (1+4+5 Combined)
330,1.345566,AutoSMC + All Methods (1+4+5 Combined)
331,1.368949,AutoSMC + All Methods (1+4+5 Combined)
332,1.360318,AutoSMC + All Methods (1+4+5 Combined)
333,1.373854,AutoSMC + All Methods (1+4+5 Combined)
334,1.344849,AutoSMC + All Methods (1+4+5 Combined)
335,1.344251,AutoSMC + All Methods (1+4+5 Combined)
336,1.324091,AutoSMC + All Methods (1+4+5 Combined)
337,1.339794,AutoSMC + All Methods (1+4+5 Combined)
338,1.388020,AutoSMC + All Methods (1+4+5 Combined)
339,1.298649,AutoSMC + All Methods (1+4+5 Combined)
340,1.366607,AutoSMC + All Methods (1+4+5 Combined)
341,1.325744,AutoSMC + All Methods (1+4+5 Combined)
342,1.351616,AutoSMC + All Methods (1+4+5 Combined)
343,1.360087,AutoSMC + All Methods (1+4+5 Combined)
344,1.366498,AutoSMC + All Methods (1+4+5 Combined)
345,1.341795,AutoSMC + All Methods (1+4+5 Combined)
