epoch,loss,aug
380,1.066526,AutoSMC + IQ-Mixup (Method 1)
381,1.051456,AutoSMC + IQ-Mixup (Method 1)
382,1.047650,AutoSMC + IQ-Mixup (Method 1)
383,1.058547,AutoSMC + IQ-Mixup (Method 1)
384,1.038493,AutoSMC + IQ-Mixup (Method 1)
385,1.060051,AutoSMC + IQ-Mixup (Method 1)
386,1.071152,AutoSMC + IQ-Mixup (Method 1)
387,1.065833,AutoSMC + IQ-Mixup (Method 1)
388,1.050429,AutoSMC + IQ-Mixup (Method 1)
389,1.042975,AutoSMC + IQ-Mixup (Method 1)
390,1.031483,AutoSMC + IQ-Mixup (Method 1)
391,1.052926,AutoSMC + IQ-Mixup (Method 1)
392,1.046008,AutoSMC + IQ-Mixup (Method 1)
393,1.101285,AutoSMC + IQ-Mixup (Method 1)
394,1.053100,AutoSMC + IQ-Mixup (Method 1)
395,1.060747,AutoSMC + IQ-Mixup (Method 1)
396,1.046813,AutoSMC + IQ-Mixup (Method 1)
397,1.047328,AutoSMC + IQ-Mixup (Method 1)
398,1.051669,AutoSMC + IQ-Mixup (Method 1)
399,1.050203,AutoSMC + IQ-Mixup (Method 1)
400,1.064030,AutoSMC + IQ-Mixup (Method 1)
401,1.055730,AutoSMC + IQ-Mixup (Method 1)
402,1.051229,AutoSMC + IQ-Mixup (Method 1)
403,1.064991,AutoSMC + IQ-Mixup (Method 1)
404,1.038109,AutoSMC + IQ-Mixup (Method 1)
405,1.032755,AutoSMC + IQ-Mixup (Method 1)
406,1.019802,AutoSMC + IQ-Mixup (Method 1)
407,1.029430,AutoSMC + IQ-Mixup (Method 1)
408,1.048158,AutoSMC + IQ-Mixup (Method 1)
409,1.024125,AutoSMC + IQ-Mixup (Method 1)
410,1.053978,AutoSMC + IQ-Mixup (Method 1)
411,1.057394,AutoSMC + IQ-Mixup (Method 1)
412,1.025678,AutoSMC + IQ-Mixup (Method 1)
413,1.046763,AutoSMC + IQ-Mixup (Method 1)
414,1.040116,AutoSMC + IQ-Mixup (Method 1)
415,1.032568,AutoSMC + IQ-Mixup (Method 1)
416,1.031029,AutoSMC + IQ-Mixup (Method 1)
417,1.038493,AutoSMC + IQ-Mixup (Method 1)
418,1.052986,AutoSMC + IQ-Mixup (Method 1)
419,1.051821,AutoSMC + IQ-Mixup (Method 1)
420,1.055872,AutoSMC + IQ-Mixup (Method 1)
421,1.042019,AutoSMC + IQ-Mixup (Method 1)
422,1.062436,AutoSMC + IQ-Mixup (Method 1)
423,1.047797,AutoSMC + IQ-Mixup (Method 1)
424,1.029890,AutoSMC + IQ-Mixup (Method 1)
425,1.051306,AutoSMC + IQ-Mixup (Method 1)
426,1.042658,AutoSMC + IQ-Mixup (Method 1)
427,1.049438,AutoSMC + IQ-Mixup (Method 1)
428,1.064177,AutoSMC + IQ-Mixup (Method 1)
429,1.058321,AutoSMC + IQ-Mixup (Method 1)
430,1.065346,AutoSMC + IQ-Mixup (Method 1)
431,1.053976,AutoSMC + IQ-Mixup (Method 1)
432,1.045370,AutoSMC + IQ-Mixup (Method 1)
433,1.059633,AutoSMC + IQ-Mixup (Method 1)
434,1.039097,AutoSMC + IQ-Mixup (Method 1)
435,1.063627,AutoSMC + IQ-Mixup (Method 1)
436,1.052417,AutoSMC + IQ-Mixup (Method 1)
437,1.060580,AutoSMC + IQ-Mixup (Method 1)
438,1.036682,AutoSMC + IQ-Mixup (Method 1)
439,1.034786,AutoSMC + IQ-Mixup (Method 1)
440,1.052825,AutoSMC + IQ-Mixup (Method 1)
441,1.025009,AutoSMC + IQ-Mixup (Method 1)
442,1.051091,AutoSMC + IQ-Mixup (Method 1)
443,1.063541,AutoSMC + IQ-Mixup (Method 1)
444,1.055949,AutoSMC + IQ-Mixup (Method 1)
445,1.026240,AutoSMC + IQ-Mixup (Method 1)
446,1.055486,AutoSMC + IQ-Mixup (Method 1)
447,1.040306,AutoSMC + IQ-Mixup (Method 1)
448,1.065421,AutoSMC + IQ-Mixup (Method 1)
449,1.042797,AutoSMC + IQ-Mixup (Method 1)
450,1.019272,AutoSMC + IQ-Mixup (Method 1)
451,1.037356,AutoSMC + IQ-Mixup (Method 1)
452,1.042888,AutoSMC + IQ-Mixup (Method 1)
453,1.024062,AutoSMC + IQ-Mixup (Method 1)
454,1.019143,AutoSMC + IQ-Mixup (Method 1)
455,1.060290,AutoSMC + IQ-Mixup (Method 1)
456,1.024505,AutoSMC + IQ-Mixup (Method 1)
